company_raw,company_name,is_staffing,company_id
Dartmouth-Hitchcock,Dartmouth Health,False,16454
Core Civic,CoreCivic,False,16455
Williams Bros Health Care Pharmacy,Williams Bros. Health Care Pharmacy,False,16456
"Levi, Ray & Shoup, Inc.","Levi, Ray & Shoup",False,16457
Forsyth Barnes,Forsyth Barnes,False,16458
Sanford Health,Sanford Health,False,16459
TECO Energy,TECO Energy,False,16460
adroitco,Adroitco,False,16461
Doctorâ€™s Choice Home Care & Hospice,Doctors Choice Placement Services,True,16462
Bristol Hospice Llc,Bristol Hospice,False,16463
Main Street Hub,Main Street Hub,False,16464
LinTech Global Inc.,Lintech Global,False,16465
"Sumitomo Rubber USA, LLC",Sumitomo Rubber USA,False,16466
Chord Energy,Top Chord Energy Partners,False,16467
Yulista Holdings,Yulista Management Services,False,16468
Unidor Consulting LLC,Unclassified,False,16469
Dynamic Enterprise Solutions,Dynamic Enterprise Solutions,False,16470
LA Fitness Rowlett,Unclassified,False,16471
Klein Independent School District,Klein Independent School District,False,16472
Hyland Software,Hyland Software,False,16473
Health,State of South Australia,False,16474
Profit by RPO,Profit By Rpo,False,16475
The EMMES Corporation,The Emmes Corporation,False,16476
Valvoline Global,Valvoline Global,False,16477
"Entergy Gulf States, Inc.",Entergy,False,16478
Orange,Unclassified,False,16479
Infosys LTD,Infosys,False,16480
Intone Networks Inc.,Intone Networks,False,16481
Open Data Science Conferenc,Unclassified,False,16482
Endeavor Healthcare,Endeavor Healthcare,False,16483
"WCG Clinical, Inc.",Unclassified,False,16484
Volunteers of America Los Angeles,Volunteers of America,False,16485
Augusta National Golf Club,Augusta National Golf Club,False,16486
Markon Solutions,Markon Solutions,False,16487
H. Lee Moffitt Cancer Center,H. Lee Moffitt Cancer Center & Research Institute,False,16488
Virtual Service Operations,Virtual Service Operations,False,16489
"Pinterest, Inc.",Pinterest,False,16490
"Schneider Electric USA, Inc",Schneider Electric,False,16491
PatientIQ,Patientiq,False,16492
Axis,Axis,False,16493
KLS Martin L.P.,Kls Martin,False,16494
LIGHTFEATHER IO LLC,Lightfeather Io,False,16495
ISI Professional Services,Isi Professional Services,False,16496
Marian University (IN),Marian University,False,16497
Bimbo Bakeries USA INC,Bimbo Bakeries USA,False,16498
Ascendion Inc.,Ascendion Group,False,16499
City of Tacoma WA,City Of Tacoma,False,16500
City of Scottsdale,City of Scottsdale,False,16501
"Wilson Language Training Corporation Pierre, SD",Unclassified,False,16502
"Tech-Marine Business, Inc.","Tech-Marine Business, Inc. (Tmb)",False,16503
OpenSesame,Opensesame,False,16504
Lendlease,Lendlease,False,16505
Infobahn SoftWorld Inc,Infobahn Softworld,False,16506
Weichert Co.,"Weichert, Realtors",False,16507
OneSpaWorld,One Spa World,False,16508
Binary Computer Int'l Corp.,Binary Computer Int'L Corp,False,16509
"1 Vizient, Inc.",Unclassified,False,16510
Bayforce,Bayforce,False,16511
City of Columbia,City Of Columbia,False,16512
Cincinnati Childrens Hospital Medical Center,Cincinnati Children's Hospital Medical Center,False,16513
"Information Management Group, Inc.",Information Management Group,False,16514
NYSTEC,Unclassified,False,16515
Adjacent Soutions,Unclassified,False,16516
Knowesis,Knowesis Pte Ltd,False,16517
"US6469 Sysco Payroll, Division of Sysco Resources Services, LLC",Sysco,False,16518
SoundCloud,Soundcloud,False,16519
T. Rowe Price,T. Rowe Price Group,False,16520
GuidePoint Security LLC,GuidePoint Security,False,16521
Evolving Solutions,Evolving Solutions,False,16522
Pocsaynarsan Consulting Inc,Unclassified,False,16523
GOAT Group,Goat Group,False,16524
"DataStaff, Inc.",Datastaff,True,16525
Blue Horseshoe Solutions,Blue Horseshoe Solutions,False,16526
Concordia University Irvine,Concordia University Irvine,False,16527
Harley-Davidson,Harley-Davidson,False,16528
Emerson Electric Co.,Emerson Electric,False,16529
realtor.com,Realtor Agent,False,16530
CEF Solutions Inc.,Cef Solutions,False,16531
KnowBe4,Knowbe4,False,16532
SPACEX,SpaceX,False,16533
Larson Maddox,Phaidon International,True,16534
"Sky Systems, Inc. (SkySys)",Sky Systems,False,16535
"Trellance Cooperative Holdings, Inc.",Unclassified,False,16536
"Advanced American Technologies, Inc",Advanced American Technologies,False,16537
Aspire Technologies,Aspire Technologies,False,16538
Susquehanna University,Susquehanna University,False,16539
Oasys Inc.,Ã”asys,False,16540
Pipeline and Hazardous Materials Safety Administration,Pipeline And Hazardous Materials Safety Administration (Phmsa),False,16541
PC Bennett,Pc Bennett Solutions,False,16542
JobGiraffe,JobGiraffe,True,16543
Exodus Integrity Services (EIS),Exodus Integrity Services,False,16544
KellyMitchell Group,Kelly Mitchell Group,True,16545
Unknown,Akkodis,True,16546
Tech Providers Inc.,Aragon Technical Providers,False,16547
Changing Lives Productions LLC,Unclassified,False,16548
PennyMac,Pennymac,False,16549
NES FIRCROFT,NES Fircroft,True,16550
Tencent,Tencent,False,16551
USA018 Thomson Reuters Holdings Inc.,Thomson Reuters,False,16552
"Uncommon Schools, Inc.",Uncommon Schools,False,16553
Vowcare Products,Unclassified,False,16554
"Focus Technology Solutions, Inc.",Focus Technology Solutions,False,16555
Bhp Group,BHP,False,16556
Blue Cross Blue Shield of RI (BCBSRI),Prod&Co,False,16557
State of Alaska - Statewide Design and Engineering Services,Unclassified,False,16558
Rack Room/Off Broadway Shoes,Unclassified,False,16559
"State Police, Division of",State Police,False,16560
HopSkipDrive,Hopskipdrive,False,16561
"Amazon Development Center U.S., Inc.",Amazon,False,16562
PROteam Management,Unclassified,False,16563
"Florida Health Care Plans, Inc.",Florida Health Care Plans,False,16564
Burrell Behavioral Health,Burrell Behavioral Health,False,16565
Mid-America Christian University,Mid-America Christian University,False,16566
Office of the Insurance Commissioner,Office Of The Insurance Commissioner,False,16567
Hybrid Fab,Hybrid Fab,False,16568
"University of Maryland, College Park",University of Maryland,False,16569
HealthPlanOne,Healthplanone,False,16570
Chemical Guys / Smart LLC,Unclassified,False,16571
"Arthrex, Inc.",Arthrex,False,16572
"Universal Technical Institute, Inc",Universal Technical Institute,False,16573
Technical Source,Technical Source,False,16574
Accrualify,Accrualify,False,16575
Rose State College,Rose State College,False,16576
Millennium Group,Millennium Group,False,16577
Valley Metro,Valley Metro,False,16578
CARPENTER'S SHELTER,Carpenter's Shelter,False,16579
Fortrea Inc,Fortrea Inc.,False,16580
Eagle Creek Cannabis,Unclassified,False,16581
Washington State Health Care Authority,Washington State Health Care Authority,False,16582
Addvantage Credit Union Staffing,Advantage Credit Union Staffing,True,16583
"Tripoint Solutions, LLC",Tripoint Solutions,False,16584
V2Soft,V2Soft,False,16585
Shrive Technologies LLC,Shrive Technologies,False,16586
Sapear Inc,Sapear Limited,False,16587
Arthur J. Gallagher & Co.,Arthur J. Gallagher,False,16588
VIVA USA INC,Viva USA,True,16589
Lash Espresso Beauty Salon,Unclassified,False,16590
Portland Public Schools Oregon,"Portland Public Schools, OR",False,16591
"Skyworks Solutions, Inc.",Skyworks Solutions,False,16592
ManTech International Corporation,ManTech,False,16593
American University,American University,False,16594
Sierra Nevada Corporation,Sierra Nevada Corporation,False,16595
Munich Re America Services,Munich Re Group,False,16596
Bayou Bend Health System,Unclassified,False,16597
Jarvis Walker Group,Jarvis Walker,True,16598
American Excellence Staffing Team,Unclassified,False,16599
"Niterra North America, Inc.",Niterra North America,False,16600
Fresno Pacific University,Fresno Pacific University,False,16601
Summit Human Capital,Summit Human Capital,False,16602
Refulgent Technologies Inc.,Refulgent Technologies,False,16603
Health & Human Services Comm,Texas Health and Human Services,False,16604
Telos Corporation,Telos Corporation,False,16605
Vedainfo,Vedainfo,False,16606
Stellar IT Solutions,Stellar It Solutions,False,16607
Jefferson Consulting Group,Jefferson Consulting Group,False,16608
Nortek Air Solutions,Nortek Air Solutions,False,16609
Influx Infosys,Unclassified,False,16610
Infinitek,Infinitek,False,16611
Riverside Staffing Services,Riverside Staffing Services,True,16612
Costco Wholesale Corporation,Costco,False,16613
City of Fort Pierce,City Of Fort Pierce,False,16614
Bamboo Health Inc.,Bamboo Health,False,16615
31 MSI - (Marvell Semiconductor Inc.) US,Marvell Technology,False,16616
Butler Machinery Company,Butler Machinery,False,16617
Archer Daniels Midland Company,ADM,False,16618
Tsunami Tsolutions,Tsunami Tsolutions Llc.,False,16619
The Commonwealth of Massachusetts,Commonwealth of Massachusetts,False,16620
Itero Group,Itero Group,False,16621
Credence Management Solutions,Credence Management Solutions,False,16622
HKA Enterprises,HKA Enterprises,True,16623
Haxant Technologies,Unclassified,False,16624
Qualcomm Technologies,Qualcomm,False,16625
Mainstay Enterprises Inc.,Mainstay Enterprises,False,16626
Gannon University,Gannon University,False,16627
Northwest Permanente,Northwest Permanente,False,16628
Harrisburg Area Community College,Harrisburg Area Community College,False,16629
Flowserve Corporation,Flowserve,False,16630
"Syvantis Technologies, Inc.",Syvantis Technologies,False,16631
"Sunsoft Solutions, Inc.",Sunsoft Solutions,False,16632
Eye Care Partners,"Eye Care Partners, L.L.P.",False,16633
Forsys Inc.,Forsys,False,16634
Gtt Llc,"Gtt Co., Ltd",False,16635
Gerald Champion Regional Medical Center,Gerald Champion Regional Medical Center,False,16636
Forsyth County Schools,Forsyth County Schools (Georgia),False,16637
Onebridge,Onebridge (Formerly Smartit),False,16638
"Sumaria Systems, Inc.",Sumaria,False,16639
Notre Dame Federal Credit Union,Notre Dame Federal Credit Union,False,16640
KB Home,KB Home,False,16641
Empower Retirement,Empower Retirement,False,16642
The University of Toledo,The University Of Toledo,False,16643
Nicklaus Children's Hospital,Nicklaus Children's Health System,False,16644
Emory Healthcare/Emory University,Emory Healthcare,False,16645
Weir Group,Weir,False,16646
Hartford Fire Ins. Co,The Hartford,False,16647
The Medical Center of Southeast Texas,The Medical Center Of Southeast Texas,False,16648
[emailÂ protected],Unclassified,False,16649
Techsuffice,Unclassified,False,16650
Arkatechture,Arkatechture,False,16651
"L. L. Bean, Inc.",L.L. Bean,False,16652
CELESTAR CORPORATION,Celestar Corporation,False,16653
NAVAIR,Navair International Ltd,False,16654
"Western Express, Inc.",Western Express,False,16655
Techgroup America Inc.,Techgroup America,False,16656
New York Global Consultants Inc.,New York Global Consultants Inc. (Nygci),False,16657
Techsur Solutions LLC,Techsur Solutions,False,16658
"Medical Depot, Inc.",Medical Depot,False,16659
"Flex International USA, Inc.",Flex,False,16660
Infinite Solutions Inc.,Infinite Corporate Solutions,False,16661
Nexon Corporation,Nexon,False,16662
savvy chic pawz,Unclassified,False,16663
Spherion Staffing,Spherion Staffing,True,16664
EPIC WEBSOFT TECHNO SOLUTIONS LLP,Unclassified,False,16665
United Business Solutions,United Business Solutions,False,16666
"W.B. Mason Company, Inc.",WB Mason Company,False,16667
"Nelnet Aberdeen, SD",Unclassified,False,16668
The National Association of Manufacturers (NAM),The National Association Of Manufacturers,False,16669
NORC at the University of Chicago,Norc At The University Of Chicago,False,16670
AgileOne,Powerup,False,16671
Citi,Citigroup,False,16672
BRP,BRP,False,16673
(Not Available),Unclassified,False,16674
Wichita Public Schools,Wichita Public Schools,False,16675
JS Consulting Solutions,J's Consulting & Solutions,False,16676
Kern County Superintendent Of Schools,Kern County Superintendent Of Schools,False,16677
DTG Consulting Solutions Inc.,Dtg Consulting Solutions,True,16678
Touro University,Touro University,False,16679
ST Global LLC,St Global Corporation,False,16680
Sprezzatura Management Consulting,Sprezzatura Management Consulting,False,16681
RITWIK Infotech Inc,Ritwik Infotech,False,16682
Harvest Technical Services,Harvest Technical Services,True,16683
ThermoFisher Scientific,Thermo Fisher Scientific,False,16684
PIMCO,PIMCO,False,16685
3S Business Corporation Inc.,3S Business Corporation,False,16686
Federal Aviation Administration,United States Department of Transportation,False,16687
"Esolvit, Inc.",Esolvit,False,16688
"Tosca Services, LLC",Tosca,False,16689
"VineBrook Homes, LLC",Vinebrook Homes,False,16690
"PakEnergy, LLC",Unclassified,False,16691
"Cybertec, Inc.",Cybertec,False,16692
North Carolina Dept of Health and Human Services,North Carolina Department Of Health And Human Services,False,16693
Organon,Organon,False,16694
Erie Construction Mid-West Inc.,Erie Construction Mid-West,False,16695
Kastech Canada,Kastech Canada,False,16696
Suwannee River Water Management District,Suwannee River Water Management District,False,16697
Thrive Market,Thrive Market,False,16698
"TD Bank, N.A.",TD Bank,False,16699
UC San Diego Health,University of California,False,16700
Systech Solutions Inc,Systech International Limited,False,16701
ACE Insurance Services of Florida,"Ace Insurance Services Of Florida,llc.",False,16702
Next Healthcare Solutions,Next Healthcare Solutions,False,16703
CCC Intelligent Solutions,CCC Intelligent Solutions,False,16704
"Country Intelligence Group, LTD",Country Intelligence Group,False,16705
TechIntelli Solutions Inc,Techintelli Solutions,False,16706
"Dynamis, Inc.",Dynamis,False,16707
BOYLE TRANSPORTATION INC,Boyle Transportation,False,16708
Connexion Systems & Engineering,Connexion Systems & Engineering,True,16709
Evergreen Nephrology,Evergreen Nephrology,False,16710
Headway,Headway,False,16711
TriMet,Trimet,False,16712
"Blue Yonder, Inc.",Jda Software,False,16713
Talendica LLC,Talendica,False,16714
Metric Search,Metric Search,False,16715
Ryan Specialty,Ryan Specialty Group,False,16716
Ent Credit Union,Ent Credit Union,False,16717
Department of Forestry & Fire Protection,Department Of Forestry And Fire Protection,False,16718
"ASML US, LP. (US30)",ASML,False,16719
Magna International Inc,Magna International,False,16720
Genie Energy,Genie Energy,False,16721
Augurian,Augurian,False,16722
RetailData,RetailData,False,16723
Pedigree Technologies,Pedigree Technologies,False,16724
Mama's Kitchen,Mama's Kitchen,False,16725
"RIT Solutions, Inc.",RIT Solutions,False,16726
Yesway,Yesway,False,16727
BGSF,BGSF,True,16728
Tata Consultancy Services Limited,Tata Consultancy Services,False,16729
Accion Labs,Accion Labs,True,16730
"Zoom Video Communications, Inc",Zoom Video Communications,False,16731
Butler,Company Butler,False,16732
Interluxe Group,Interluxe Group,False,16733
The Surplus Line Association of California,The Surplus Line Association Of California,False,16734
"Shimento, Inc.",Shimento,False,16735
Trideum Corporation,Trideum Corporation,False,16736
Stifel Financial Corp,Stifel Financial,False,16737
UnityPoint Health,UnityPoint Health,False,16738
"Doyon, Limited","Doyon, Limited",False,16739
FlightSafety International Inc.,Flight Safety International,False,16740
Equinix,Equinix,False,16741
Speakers Institute,Speakers Institute,False,16742
Concordia University - Irvine Ca,Concordia University,False,16743
County of Riverside,County Of Riverside,False,16744
Pearl Health,Pearl Health,False,16745
MaxLinear,Maxlinear,False,16746
Allegiance Staffing,Allegiance Staffing,True,16747
SIC Standard Insurance Company - 3000,Standard Life,False,16748
"Applied Industrial Technologies, Inc.",Applied Industrial Technologies,False,16749
Michael Page,PageGroup,True,16750
ThyssenKrupp Elevator Corporation,thyssenkrupp,False,16751
Kendall County Health Department,Kendall County Health Department,False,16752
